安	M
市	E
人	S
，	S
[	B
大	M
学	E
文	B
化	E
。	S

1	B
9	M
4	M
8	M
年	M
6	M
月	E
出	B
生	E
，	S
1	B
9	M
6	M
9	M
年	M
9	M
月	E
参	B
加	E
工	B
作	E
，	S
1	B
9	M
8	M
0	M
年	M
8	M
月	E
入	B
党	E
。	S

曾	B
任	E
[	B
河	M
北	M
省	E
交	B
通	M
厅	E
[	B
高	M
速	M
公	M
路	E
管	B
理	M
局	E
副	B
局	M
长	E
、	S
[	B
公	M
路	E
管	B
理	M
局	E
局	B
长	E
，	S
1	B
9	M
9	M
8	M
年	M
3	M
月	E
任	S
[	B
河	M
北	M
省	E
交	B
通	M
厅	E
副	B
厅	M
长	E
、	S
党	B
组	E
成	B
员	E
。	S

2	B
0	M
0	M
5	M
年	M
2	M
月	M
1	M
8	M
日	E
被	S
依	B
法	E
逮	B
捕	E
。	S

经	B
查	E
，	S
自	S
2	B
0	M
0	M
2	M
年	E
至	S
2	B
0	M
0	M
4	M
年	E
，	S
张	S
全	S
利	B
用	E
[	B
职	M
务	E
便	B
利	E
，	S
通	B
过	E
其	S
子	S
张	B
某	M
某	E
，	S
先	B
后	E
收	B
受	E
[	B
路	E
桥	S
集	B
团	E
国	B
际	E
建	B
设	E
股	B
份	E
有	B
限	M
公	M
司	E
[	B
河	M
北	E
工	B
程	M
部	E
经	B
理	E
陈	B
某	E
等	S
[	B
3	E
人	S
所	S
送	S
人	B
民	M
币	E
共	B
计	E
[	B
1	M
5	M
4	E
万	B
元	E
、	S
股	B
金	E
[	B
1	M
6	E
万	B
元	E
，	S
为	S
其	S
在	S
承	B
揽	E
[	B
青	E
银	S
高	B
速	M
公	M
路	E
工	B
程	E
、	S
高	B
速	M
公	M
路	E
信	B
息	M
管	M
理	E
中	B
心	E
和	S
[	B
联	M
网	E
收	B
费	E
项	B
目	E
中	S
谋	B
利	E
。	S

2	B
0	M
0	M
1	M
年	E
至	S
2	B
0	M
0	M
4	M
年	E
，	S
张	S
全	S
利	B
用	E
职	B
务	E
上	S
的	S
便	B
利	E
，	S
直	B
接	E
或	S
通	B
过	E
其	S
妻	S
张	B
某	M
某	E
，	S
收	B
受	E
省	S
[	B
交	M
通	E
规	B
划	E
设	B
计	M
院	E
院	B
长	E
刘	B
某	E
等	S
[	B
8	E
人	S
所	S
送	S
人	B
民	M
币	E
共	B
计	E
[	B
8	E
.	S
3	S
万	B
元	E
、	S
美	B
金	E
[	B
1	M
0	M
0	M
0	E
元	S
及	S
[	B
5	M
0	M
0	M
0	E
元	S
购	B
物	M
卡	E
。	S

收	B
受	M
贿	M
赂	E
合	B
计	E
人	B
民	M
币	E
[	B
1	M
6	M
2	E
.	S
3	S
万	B
元	E
、	S
股	B
金	E
[	B
1	M
6	E
万	B
元	E
、	S
美	B
金	E
[	B
1	M
0	M
0	M
0	E
元	S
及	S
[	B
5	M
0	M
0	M
0	E
元	S
购	B
物	M
卡	E
。	S

经	S
[	B
河	M
北	E
省	B
委	E
、	S
省	B
政	M
府	E
批	B
准	E
，	S
[	B
河	M
北	M
省	E
纪	B
委	E
决	B
定	E
给	B
予	E
张	S
全	S
[	B
开	M
除	E
党	B
籍	E
处	B
分	E
，	S
[	B
河	M
北	M
省	E
监	B
察	M
厅	E
决	B
定	E
给	B
予	E
其	S
[	B
行	M
政	E
开	B
除	E
处	B
分	E
。	S

司	B
法	M
机	M
关	E
依	B
法	E
判	B
处	E
其	S
有	B
期	M
徒	M
刑	E
十	B
四	M
年	E
，	S
剥	B
夺	E
政	B
法	E
权	B
利	E
三	B
年	E
。	S

二	S
、	S
案	B
例	E
剖	B
析	E

被	S
贪	B
欲	E
毁	B
掉	E
的	S
一	B
家	M
子	E
助	S
父	S
踏	B
上	E
腐	B
败	E
之	S
路	S

张	S
全	S
早	B
年	E
毕	B
业	E
于	S
[	B
河	M
北	M
省	E
交	B
通	E
管	B
理	E
学	B
校	E
，	S
一	B
直	E
在	S
省	S
交	B
通	E
系	B
统	E
从	B
事	E
业	B
务	E
工	B
作	E
。	S

1	B
9	M
9	M
0	M
年	E
他	S
先	B
后	E
担	B
任	E
省	S
交	B
通	M
厅	E
[	B
高	M
速	M
公	M
路	E
管	B
理	M
局	E
副	B
局	M
长	E
、	S
局	B
长	E
。	S

由	B
于	E
他	S
精	B
通	E
业	B
务	E
，	S
踏	B
实	E
肯	B
干	E
，	S
为	S
河	B
北	M
省	E
高	B
速	M
公	M
路	E
建	B
设	E
取	B
得	E
明	B
显	E
发	B
展	E
作	B
出	E
了	S
较	B
大	E
贡	B
献	E
。	S

1	B
9	M
9	M
8	M
年	E
，	S
时	S
年	S
[	B
5	M
0	E
岁	S
的	S
他	S
升	B
任	E
省	S
交	B
通	M
厅	E
副	B
厅	M
长	E
，	S
主	B
管	E
全	B
省	E
高	B
速	M
公	M
路	E
建	B
设	E
。	S

在	S
这	B
样	E
一	B
个	E
职	B
责	E
重	B
大	E
而	S
又	S
容	B
易	E
发	B
生	E
[	B
权	E
钱	S
交	B
易	E
的	S
岗	B
位	E
上	S
，	S
一	B
直	E
谨	B
小	M
慎	M
微	E
的	S
张	S
全	S
最	B
终	E
难	B
以	E
抵	B
挡	E
来	B
自	E
各	S
方	B
面	E
的	S
诱	B
惑	E
，	S
私	B
欲	E
膨	B
胀	E
，	S
逐	B
渐	E
放	B
松	E
了	S
对	S
自	B
己	E
的	S
要	B
求	E
，	S
辜	B
负	E
了	S
组	B
织	E
的	S
信	B
任	E
，	S
一	B
步	M
步	E
滑	B
向	E
[	B
腐	M
化	E
堕	B
落	E
的	S
深	B
渊	E
。	S

2	B
0	M
0	M
2	M
年	E
上	B
半	M
年	E
，	S
[	B
河	M
北	M
省	E
交	B
通	M
厅	E
准	B
备	E
投	B
资	E
[	B
8	M
7	M
0	M
0	E
万	B
元	E
进	B
行	E
高	B
速	M
公	M
路	E
信	B
息	M
管	M
理	E
中	B
心	E
和	S
[	B
联	M
网	E
收	B
费	E
[	B
项	M
目	E
建	B
设	E
。	S

[	B
北	M
京	E
亚	S
邦	S
伟	B
业	E
技	B
术	E
有	B
限	M
公	M
司	E
和	S
[	B
北	M
京	E
海	S
擎	B
天	E
力	S
技	B
术	E
有	B
限	M
公	M
司	E
的	S
总	B
经	M
理	E
党	S
某	S
和	S
秦	S
某	S
决	B
定	E
联	B
手	E
运	B
作	E
投	B
标	E
事	B
宜	E
。	S

因	B
为	E
他	B
们	E
和	S
这	B
个	E
项	B
目	E
的	S
直	B
接	E
主	B
管	E
领	B
导	E
、	S
省	S
交	B
通	M
厅	E
副	B
厅	M
长	E
兼	S
机	B
电	E
收	B
费	E
联	B
网	E
工	B
程	E
领	B
导	M
小	M
组	E
组	B
长	E
张	S
全	S
的	S
儿	B
子	E
张	S
某	B
某	E
是	S
“	S
朋	B
友	E
”	S
。	S

通	B
过	E
这	S
层	S
[	B
特	M
殊	E
关	B
系	E
，	S
他	B
们	E
有	S
把	B
握	E
顺	B
利	E
拿	B
下	E
这	B
个	E
项	B
目	E
。	S

张	S
全	S
的	S
儿	B
子	E
张	S
某	B
某	E
大	B
学	M
毕	M
业	E
后	S
曾	S
赴	S
俄	B
罗	M
斯	E
留	B
学	E
两	B
年	E
，	S
回	B
国	E
后	S
在	S
就	B
业	E
上	S
一	B
直	E
高	B
不	M
成	M
低	M
不	M
就	E
，	S
凭	B
借	E
父	B
亲	E
的	S
权	B
位	E
和	S
母	B
亲	E
的	S
庇	B
护	E
挣	B
点	E
小	B
钱	E
，	S
在	S
北	B
京	E
和	S
昔	B
日	E
的	S
同	B
学	M
们	E
混	B
迹	E
一	B
起	E
过	S
着	S
逍	B
遥	E
日	B
子	E
。	S

得	B
知	E
党	S
某	S
和	S
秦	S
某	S
在	S
承	B
揽	E
机	B
电	E
收	B
费	E
联	B
网	E
工	B
程	E
上	S
有	B
求	M
于	E
自	B
己	E
，	S
张	B
某	M
某	E
认	B
为	E
有	S
暴	B
利	E
可	S
图	S
，	S
便	S
一	B
拍	M
即	M
合	E
，	S
当	B
即	E
商	B
议	E
全	B
力	M
以	M
赴	E
促	B
成	E
此	B
事	E
。	S

1	B
0	M
月	E
中	B
旬	E
的	S
一	B
个	E
晚	B
上	E
，	S
在	S
张	S
某	B
某	E
的	S
带	B
领	E
下	S
，	S
党	S
某	S
和	S
秦	S
某	S
来	B
到	E
张	B
家	E
拜	B
访	E
。	S

既	B
然	E
是	S
儿	B
子	E
引	B
荐	E
来	S
的	S
朋	B
友	E
，	S
父	B
亲	E
自	B
然	E
知	B
道	E
来	B
意	E
，	S
当	B
即	E
应	B
承	E
从	S
机	B
动	E
的	S
技	B
术	E
分	S
中	S
[	B
予	M
以	E
考	B
虑	E
，	S
尽	B
力	E
促	B
成	E
此	B
事	E
。	S

在	S
张	S
厅	B
长	E
的	S
直	B
接	E
“	S
关	B
心	E
”	S
下	S
，	S
2	B
0	M
0	M
2	M
年	M
1	M
1	M
月	M
1	M
2	M
日	E
，	S
由	S
党	S
某	S
和	S
秦	S
某	S
组	B
成	E
的	S
联	B
合	M
体	E
顺	B
利	E
中	B
标	E
。	S

事	B
后	E
，	S
党	S
某	S
和	S
秦	S
某	S
很	B
快	E
将	S
[	B
1	M
0	M
0	E
万	B
元	E
好	B
处	M
费	E
分	S
两	B
次	E
送	B
给	E
了	S
张	B
某	M
某	E
，	S
并	S
特	B
意	E
嘱	B
咐	E
要	S
将	S
其	B
中	E
的	S
[	B
2	M
0	E
万	B
元	E
给	S
他	S
父	B
亲	E
。	S

不	B
久	E
张	S
全	S
到	S
北	B
京	E
开	B
会	E
，	S
儿	B
子	E
将	S
收	B
钱	E
的	S
事	S
向	S
父	B
亲	E
做	S
了	S
汇	B
报	E
，	S
张	S
全	S
听	S
后	S
只	S
淡	B
淡	E
地	S
说	S
了	S
一	B
句	E
：	S
“	S
给	S
我	S
的	S
[	B
2	M
0	E
万	B
元	E
先	S
放	S
你	S
那	S
吧	S
。	S

”	S

父	B
子	E
携	B
手	E
步	B
入	E
自	B
设	E
敛	B
财	E
陷	B
阱	E

党	S
某	S
在	S
[	B
河	M
北	M
省	E
交	B
通	M
厅	E
[	B
联	M
网	E
收	B
费	E
项	B
目	E
顺	B
利	E
中	B
标	E
后	S
，	S
并	B
不	E
满	B
足	E
已	S
获	B
得	E
的	S
利	B
益	E
，	S
还	S
想	S
再	B
接	M
再	M
厉	E
，	S
继	B
续	E
扩	B
大	E
成	B
果	E
。	S

不	B
久	E
，	S
他	B
们	E
再	B
次	E
找	B
到	E
张	B
某	M
某	E
，	S
提	B
出	E
要	S
将	S
合	B
同	E
上	S
原	B
定	E
的	S
使	B
用	E
美	B
国	E
“	S
思	B
科	E
”	S
产	B
品	E
更	B
换	E
成	S
党	S
某	S
代	B
理	E
的	S
“	S
华	B
为	E
”	S
产	B
品	E
，	S
以	S
获	B
取	E
更	B
大	E
的	S
利	B
润	E
。	S

变	B
更	E
合	B
同	E
是	S
件	S
大	B
事	E
，	S
正	B
常	E
情	B
况	M
下	E
很	B
难	E
办	S
，	S
自	B
然	E
需	B
要	E
张	S
厅	B
长	E
[	B
从	E
中	S
斡	B
旋	E
帮	B
忙	E
。	S

因	B
为	E
有	S
过	S
上	B
次	E
的	S
成	B
功	E
合	B
作	E
，	S
所	B
以	E
当	S
党	S
某	S
说	B
明	E
来	B
意	E
后	S
，	S
张	B
某	M
某	E
满	B
口	E
应	B
承	E
，	S
态	B
度	E
更	B
加	E
积	B
极	E
。	S

他	S
先	B
是	E
同	S
爱	B
子	E
心	B
切	E
的	S
母	B
亲	E
张	S
某	B
某	E
说	B
明	E
情	B
况	E
，	S
最	B
后	E
又	S
直	B
接	E
给	S
父	B
亲	E
讲	B
明	E
了	S
利	B
害	E
。	S

既	B
然	E
妻	B
子	E
和	S
儿	B
子	E
都	S
说	S
了	S
话	S
，	S
张	S
全	S
在	S
亲	B
情	E
面	B
前	E
又	B
一	M
次	E
低	B
下	E
了	S
头	S
。	S

时	B
隔	M
不	M
久	E
，	S
张	S
全	S
同	S
主	B
管	E
此	B
事	E
的	S
省	S
交	B
通	M
厅	E
通	B
讯	E
局	S
负	B
责	M
人	E
一	B
起	E
吃	S
晚	B
饭	E
，	S
饭	B
后	E
借	S
着	S
酒	B
兴	E
一	B
锤	M
定	M
音	E
：	S
“	S
[	B
华	M
为	E
公	B
司	E
的	S
产	B
品	E
不	B
错	E
，	S
就	S
考	B
虑	E
用	S
他	B
们	E
吧	S
。	S

”	S
很	B
快	E
，	S
合	B
同	E
内	B
容	E
变	B
更	E
，	S
“	S
华	B
为	E
”	S
换	S
下	S
了	S
“	S
思	B
科	E
”	S
。	S

事	B
后	E
，	S
党	S
某	S
又	S
通	B
过	E
张	S
某	B
某	E
送	B
给	E
张	S
全	S
[	B
5	M
0	E
万	B
元	E
。	S

2	B
0	M
0	M
3	M
年	M
1	M
月	E
，	S
[	B
青	E
银	S
高	B
速	M
公	M
路	E
第	B
1	M
1	E
合	B
同	E
段	S
面	B
向	E
社	B
会	E
招	B
标	E
，	S
[	B
中	M
国	E
路	S
桥	S
集	B
团	E
国	B
家	E
建	B
设	E
股	B
份	E
有	B
限	M
公	M
司	E
[	B
河	M
北	E
工	B
程	M
队	E
参	B
与	E
了	S
竞	B
标	E
。	S

为	B
了	E
中	B
标	E
成	B
功	E
，	S
工	B
程	M
部	E
经	B
理	E
陈	B
某	E
通	B
过	E
关	B
系	E
找	B
到	E
了	S
省	S
交	B
通	M
厅	E
[	B
高	M
速	M
公	M
路	E
管	B
理	M
局	E
局	B
长	E
兼	S
[	B
国	M
际	E
金	B
融	E
组	B
织	E
贷	B
款	E
[	B
项	M
目	E
办	B
公	M
室	E
主	B
任	E
宋	B
某	M
某	E
。	S

宋	S
某	B
某	E
明	B
确	E
告	B
知	E
这	S
事	S
要	S
想	S
办	B
成	E
没	B
有	E
主	B
管	E
领	B
导	E
张	S
全	S
的	S
表	B
态	E
和	S
支	B
持	E
，	S
肯	B
定	E
不	B
行	E
。	S

之	B
后	E
，	S
陈	B
某	E
取	B
出	E
人	B
民	M
币	E
[	B
4	M
0	E
万	B
元	E
，	S
分	B
成	E
[	B
两	E
份	S
，	S
一	B
份	E
给	S
宋	S
某	B
某	E
让	S
其	S
从	S
中	S
协	B
调	E
，	S
一	B
份	E
给	S
张	S
全	S
。	S

但	S
在	S
给	S
张	S
全	S
送	B
钱	E
时	S
却	S
遇	B
到	E
了	S
麻	B
烦	E
，	S
因	S
彼	B
此	E
不	S
太	S
熟	B
悉	E
，	S
张	S
全	S
婉	B
言	M
谢	M
绝	E
了	S
陈	B
某	E
的	S
拜	B
访	E
。	S

陈	B
某	E
再	B
次	E
找	B
到	E
宋	S
某	B
某	E
请	B
教	E
对	B
策	E
。	S

宋	S
某	B
某	E
给	S
陈	B
某	E
出	S
了	S
主	B
意	E
：	S
“	S
张	S
厅	B
长	E
那	B
儿	E
去	S
不	S
了	S
，	S
那	S
就	S
让	S
他	S
儿	B
子	E
把	S
钱	S
拿	S
回	B
去	E
吧	S
。	S

”	S
午	B
饭	E
后	S
，	S
宋	S
某	B
某	E
拨	B
通	E
了	S
张	S
某	B
某	E
的	S
电	B
话	E
，	S
当	S
得	B
知	E
张	S
某	B
某	E
刚	S
从	S
北	B
京	E
回	B
来	E
，	S
便	S
让	S
他	S
赶	B
紧	E
开	B
车	E
到	S
[	B
河	M
北	E
宾	B
馆	E
来	S
一	B
趟	E
。	S

很	B
快	E
，	S
张	B
某	M
某	E
开	B
车	E
来	B
到	E
了	S
[	B
河	M
北	E
宾	B
馆	E
。	S

宋	S
某	B
某	E
将	S
事	B
先	E
准	B
备	M
好	E
的	S
装	B
有	E
[	B
2	M
0	E
万	B
元	E
现	B
金	E
的	S
白	B
色	E
手	B
提	M
袋	E
交	B
给	E
张	S
某	B
某	E
说	S
：	S
“	S
快	S
过	B
年	E
了	S
，	S
这	S
是	S
3	B
0	M
8	E
(	S
[	B
青	E
银	S
高	B
速	M
公	M
路	E
)	S
的	S
钱	S
，	S
回	B
去	E
给	S
你	S
爸	S
。	S

”	S
这	B
一	M
招	E
果	B
然	E
管	B
用	E
。	S

事	B
情	E
过	B
后	E
没	S
多	B
久	E
，	S
张	S
全	S
见	B
到	E
宋	S
某	B
某	E
后	S
问	S
：	S
“	S
中	B
国	E
路	S
桥	S
有	S
没	B
有	E
希	B
望	E
(	S
中	B
标	E
)	S
，	S
你	S
多	S
照	B
顾	E
一	B
下	E
他	B
们	E
。	S

”	S
有	S
了	S
张	S
厅	B
长	E
的	S
表	B
态	E
，	S
宋	S
某	B
某	E
的	S
活	B
动	E
有	S
了	S
底	B
气	E
，	S
在	S
他	S
的	S
“	S
努	B
力	E
”	S
下	S
，	S
最	B
终	E
路	S
桥	S
得	B
以	E
中	B
标	E
。	S

妇	S
随	S
夫	S
唱	S
贪	B
欲	E
有	S
过	S
之	S
而	S
不	B
及	E

张	S
全	S
有	B
一	M
个	E
令	S
外	B
人	E
看	B
来	E
非	B
常	E
温	B
暖	E
的	S
家	S
，	S
妻	B
子	E
张	S
某	B
某	E
是	S
一	B
个	E
颇	B
为	E
能	B
干	E
的	S
女	B
性	E
，	S
案	B
发	E
前	B
任	E
[	B
河	M
北	M
省	E
交	B
通	E
勘	B
察	E
设	B
计	E
研	B
究	M
院	E
院	B
长	E
助	B
理	E
、	S
高	B
级	M
工	M
程	M
师	E
，	S
在	S
单	B
位	E
也	S
是	S
一	B
个	E
口	B
碑	E
不	B
错	E
、	S
勤	B
奋	E
敬	B
业	E
、	S
朴	B
实	E
能	B
干	E
的	S
女	B
性	E
领	B
导	M
干	M
部	E
。	S

当	S
她	S
因	S
受	B
贿	E
而	S
被	S
[	B
检	M
察	E
机	B
关	E
逮	B
捕	E
的	S
消	B
息	E
传	B
出	E
后	S
，	S
[	B
很	M
多	E
人	S
都	S
不	S
相	B
信	E
这	S
是	S
真	B
的	E
。	S

1	B
9	M
9	M
6	M
年	E
，	S
原	S
[	B
国	M
家	E
冶	B
金	E
工	B
业	M
部	E
勘	B
查	E
[	B
研	M
究	E
总	B
院	E
工	B
程	E
地	B
质	E
大	B
队	E
队	B
长	E
李	B
某	E
为	B
了	E
承	B
揽	E
京	S
张	S
、	S
[	B
3	M
0	M
9	E
等	S
高	B
速	M
公	M
路	E
部	B
分	E
勘	B
察	E
工	B
程	E
，	S
通	B
过	E
时	B
任	E
设	B
计	M
院	E
办	B
公	M
室	E
副	B
主	M
任	E
的	S
张	B
某	M
某	E
，	S
顺	B
利	E
承	B
揽	E
了	S
相	B
关	E
勘	B
察	E
工	B
程	E
，	S
李	S
某	S
送	B
给	E
张	S
某	B
某	E
[	B
3	E
万	B
元	E
，	S
张	B
某	M
某	E
心	B
安	M
理	M
得	E
收	B
下	E
。	S

此	S
后	S
，	S
张	B
某	M
某	E
帮	B
助	E
[	B
铁	M
道	M
部	E
第	B
三	E
勘	B
察	E
设	B
计	M
院	E
[	B
石	M
家	M
庄	E
办	B
事	M
处	E
主	B
任	E
陈	B
某	E
所	B
在	E
单	B
位	E
先	B
后	E
承	B
揽	E
了	S
石	B
港	E
、	S
宣	B
大	E
等	S
高	B
速	M
公	M
路	E
部	B
分	E
勘	B
察	E
工	B
程	E
。	S

陈	B
某	E
送	B
给	E
张	S
某	B
某	E
人	B
民	M
币	E
[	B
1	M
5	E
万	B
元	E
，	S
张	B
某	M
某	E
欣	B
然	E
笑	B
纳	E
。	S

贪	B
欲	E
的	S
闸	B
门	E
一	B
旦	E
打	B
开	E
，	S
便	S
一	B
发	E
不	B
可	E
收	S
。	S

随	B
着	E
日	S
后	S
自	B
己	E
职	B
位	E
的	S
升	B
迁	E
和	S
丈	B
夫	E
的	S
职	B
务	E
越	B
来	M
越	E
高	S
，	S
膨	B
胀	E
的	S
贪	B
欲	E
把	S
张	B
兰	M
英	E
越	S
套	S
越	S
紧	S
，	S
在	S
罪	B
恶	E
的	S
深	B
渊	E
里	S
[	B
越	E
陷	S
越	B
深	E
，	S
直	B
至	E
[	B
无	M
法	E
自	B
拔	E
。	S

1	B
9	M
9	M
9	M
年	E
，	S
[	B
京	E
秦	S
高	B
速	M
公	M
路	E
[	B
廊	M
坊	E
段	S
香	B
河	E
站	S
准	B
备	E
上	B
马	E
装	B
修	E
项	B
目	E
工	B
程	E
和	S
[	B
石	M
黄	E
高	B
速	M
公	M
路	E
辅	B
助	E
工	B
程	E
。	S

和	S
张	S
某	B
某	E
同	B
住	E
一	B
个	E
楼	S
的	S
邻	B
居	E
张	S
某	B
某	E
的	S
哥	B
哥	E
想	S
做	S
这	S
两	B
个	E
工	B
程	E
，	S
他	B
们	E
找	B
到	E
张	S
某	B
某	E
帮	B
忙	E
。	S

时	B
隔	E
不	B
到	E
两	B
个	M
月	E
，	S
在	S
张	S
某	B
某	E
的	S
帮	B
助	E
下	S
，	S
张	B
某	E
如	B
愿	M
以	M
偿	E
。	S

事	B
后	E
，	S
张	B
某	E
先	B
后	E
分	S
两	B
次	E
送	B
给	E
张	S
某	B
某	E
[	B
7	E
万	B
元	E
人	B
民	M
币	E
。	S

张	B
某	M
某	E
并	B
不	E
满	B
足	E
这	S
[	B
7	E
万	B
元	E
，	S
后	S
又	S
唆	B
使	E
儿	B
子	E
向	S
张	B
某	E
“	S
借	S
”	S
美	B
元	E
[	B
1	E
万	B
元	E
，	S
才	B
算	E
罢	B
手	E
。	S

2	B
0	M
0	M
1	M
年	E
，	S
张	B
某	M
某	E
升	B
任	E
[	B
河	M
北	M
省	E
交	B
通	E
勘	B
察	E
设	B
计	M
院	E
院	B
长	E
助	B
理	E
。	S

她	S
利	B
用	E
院	S
领	B
导	E
的	S
特	B
殊	E
地	B
位	E
和	S
身	B
份	E
，	S
赤	B
裸	M
裸	E
地	S
向	S
其	S
下	B
属	E
岩	B
土	E
处	S
负	B
责	M
人	E
孟	B
某	E
、	S
于	S
某	S
索	B
要	E
钱	B
财	E
。	S

孟	S
某	S
、	S
于	S
某	S
两	B
人	E
为	B
了	E
避	B
免	E
日	S
后	S
在	S
工	B
作	E
中	S
受	B
到	E
刁	B
难	E
，	S
只	B
好	E
一	B
次	E
又	B
一	M
次	E
以	S
各	B
种	E
名	B
义	E
给	S
她	S
送	B
钱	E
。	S

从	S
2	B
0	M
0	M
3	M
年	E
至	S
2	B
0	M
0	M
4	M
年	E
下	B
半	M
年	E
，	S
张	B
某	M
某	E
共	S
向	S
孟	S
某	S
、	S
于	S
某	S
索	B
取	E
贿	B
赂	E
人	B
民	M
币	E
[	B
8	M
0	E
万	B
元	E
。	S

胃	B
口	E
之	S
大	S
，	S
可	B
见	M
一	M
斑	E
。	S

全	B
家	E
同	S
入	S
铁	B
窗	E
留	B
下	E
深	B
刻	E
教	B
训	E

2	B
0	M
0	M
4	M
年	M
1	M
2	M
月	E
，	S
[	B
河	M
北	M
省	E
交	B
通	M
厅	E
有	B
关	E
人	B
员	E
受	B
贿	E
窝	B
案	E
浮	B
出	M
水	M
面	E
。	S

随	B
着	E
宋	S
某	B
某	E
等	S
人	S
的	S
相	B
继	E
落	B
马	E
，	S
张	B
全	M
和	E
张	S
某	B
某	E
的	S
受	B
贿	E
犯	B
罪	E
线	B
索	E
也	S
随	B
之	E
显	B
现	E
。	S

2	B
0	M
0	M
5	M
年	M
2	M
月	M
6	M
日	E
，	S
张	S
全	S
以	S
涉	B
嫌	E
受	B
贿	M
罪	E
被	S
依	B
法	E
[	B
刑	M
事	E
拘	B
留	E
。	S

与	B
此	M
同	M
时	E
，	S
其	S
子	S
张	S
某	B
某	E
也	S
因	S
涉	B
嫌	E
[	B
经	M
济	E
犯	B
罪	E
被	S
依	B
法	E
[	B
刑	M
事	E
拘	B
留	E
。	S

随	B
着	E
案	B
件	E
查	B
办	E
的	S
深	B
入	E
，	S
张	B
某	M
某	E
的	S
受	B
贿	E
犯	B
罪	E
线	B
索	E
也	S
逐	B
渐	E
暴	B
露	E
出	B
来	E
。	S

2	B
月	M
1	M
8	M
日	E
，	S
张	S
全	S
由	S
[	B
刑	M
事	E
拘	B
留	E
转	B
为	E
逮	B
捕	E
。	S

2	B
月	M
2	M
1	M
日	E
，	S
张	B
某	M
某	E
以	S
涉	B
嫌	E
受	B
贿	E
犯	B
罪	E
被	S
[	B
衡	M
水	M
市	E
人	B
民	M
检	M
察	M
院	E
依	B
法	E
[	B
刑	M
事	E
拘	B
留	E
，	S
3	B
月	M
7	M
日	E
被	S
依	B
法	E
逮	B
捕	E
。	S

至	B
此	E
，	S
[	B
一	M
家	E
三	S
口	S
在	S
不	B
到	E
一	B
个	E
月	S
的	S
时	B
间	E
里	S
相	B
继	E
[	B
落	M
入	E
法	B
网	E
，	S
一	S
时	B
间	E
，	S
在	S
省	B
会	E
石	B
家	M
庄	E
成	B
为	E
人	B
们	E
茶	B
余	M
饭	M
后	E
议	B
论	E
的	S
热	B
点	E
。	S

如	B
今	E
，	S
张	S
全	S
一	B
家	M
人	E
都	S
受	B
到	E
了	S
法	B
律	E
的	S
严	B
惩	E
，	S
也	S
给	S
后	B
人	E
留	B
下	E
了	S
值	B
得	E
汲	B
取	E
的	S
教	B
训	E
：	S
薪	B
水	E
如	S
泉	B
水	E
，	S
虽	B
然	E
不	S
多	S
，	S
却	S
可	S
终	B
生	E
受	B
用	E
；	S
外	S
财	S
如	S
洪	B
水	E
，	S
水	B
势	E
虽	S
大	S
，	S
却	S
会	S
带	B
来	E
灭	B
顶	M
之	M
灾	E
；	S
人	S
不	B
会	E
把	S
金	B
钱	E
带	S
进	S
坟	B
墓	E
，	S
金	B
钱	E
却	S
会	S
把	S
人	S
送	B
入	E
地	B
狱	E
。	S

失	B
去	E
自	B
由	E
才	S
知	B
道	E
家	S
的	S
温	B
暖	E
。	S

此	B
案	E
的	S
发	B
生	E
再	B
次	E
警	B
示	E
[	B
各	M
级	E
领	B
导	M
干	M
部	E
：	S
必	B
须	E
牢	B
记	E
全	B
心	M
全	M
意	E
为	B
人	M
民	M
服	M
务	E
的	S
宗	B
旨	E
，	S
实	B
实	M
在	M
在	E
地	S
为	S
人	B
民	E
掌	S
好	S
权	S
、	S
用	S
好	S
权	S
，	S
坚	B
持	E
常	S
修	S
为	B
政	E
之	S
德	S
，	S
常	B
思	E
贪	B
欲	E
之	S
害	S
，	S
常	B
怀	E
律	B
己	E
之	S
心	S
，	S
筑	S
牢	S
拒	B
腐	M
防	M
变	E
的	S
[	B
思	M
想	E
道	B
德	E
和	S
党	B
纪	M
国	M
法	E
[	B
两	E
道	S
防	B
线	E
，	S
永	B
葆	E
清	B
正	M
廉	M
洁	E
的	S
本	B
色	E
。	S

1	B
月	M
3	M
日	E
，	S
省	B
长	E
魏	B
宏	E
主	B
持	E
召	B
开	E
省	B
政	M
府	E
[	B
第	M
三	E
次	S
[	B
全	M
体	E
会	B
议	E
，	S
审	B
议	E
《	S
[	B
政	M
府	E
工	B
作	E
报	B
告	E
(	S
讨	B
论	M
稿	E
)	S
》	S
，	S
总	B
结	E
去	B
年	E
省	B
政	M
府	E
工	B
作	E
，	S
明	B
确	E
今	B
年	E
要	S
以	S
改	B
革	M
创	M
新	E
统	B
领	E
政	B
府	E
工	B
作	E
全	B
局	E
，	S
突	B
出	E
抓	B
好	E
[	B
1	M
6	E
件	S
大	B
事	E
。	S

会	B
议	E
认	B
为	E
，	S
去	B
年	E
是	S
我	B
省	E
发	B
展	E
历	B
程	E
中	S
十	B
分	E
艰	B
难	E
的	S
一	B
年	E
，	S
也	S
是	S
政	B
府	E
工	B
作	E
很	S
不	S
平	B
凡	E
的	S
一	B
年	E
。	S

面	B
对	E
极	B
其	E
